Time,[s],,Analyzer,Name,,Decoded,Protocol,Result
1.78500875,I2C,'255',(0xFF),+,ACK,,,
1.78522475,I2C,y,(0x79),+,ACK,,,
1.78544125,I2C,'254',(0xFE),+,ACK,,,
1.7856575,I2C,'243',(0xF3),+,ACK,,,
1.78587375,I2C,'255',(0xFF),+,ACK,,,
1.78609,I2C,f,(0x66),+,NAK,,,
1.7864685,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.78668475,I2C,C,(0x43),+,ACK,,,
1.786937,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.7871535,I2C,'255',(0xFF),+,ACK,,,
1.78736975,I2C,t,(0x74),+,ACK,,,
1.787586,I2C,'254',(0xFE),+,ACK,,,
1.78780225,I2C,'228',(0xE4),+,ACK,,,
1.7880185,I2C,'255',(0xFF),+,ACK,,,
1.78823475,I2C,R,(0x52),+,NAK,,,
1.78861325,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.7888295,I2C,C,(0x43),+,ACK,,,
1.78908175,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.789298,I2C,'255',(0xFF),+,ACK,,,
1.78951425,I2C,'127',(0x7F),+,ACK,,,
1.7897305,I2C,'254',(0xFE),+,ACK,,,
1.78994675,I2C,'204',(0xCC),+,ACK,,,
1.790163,I2C,'255',(0xFF),+,ACK,,,
1.79037925,I2C,R,(0x52),+,NAK,,,
1.79075775,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.790974,I2C,C,(0x43),+,ACK,,,
1.79122625,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.7914425,I2C,'255',(0xFF),+,ACK,,,
1.791659,I2C,p,(0x70),+,ACK,,,
1.79187525,I2C,'254',(0xFE),+,ACK,,,
1.7920915,I2C,'231',(0xE7),+,ACK,,,
1.79230775,I2C,'255',(0xFF),+,ACK,,,
1.792524,I2C,r,(0x72),+,NAK,,,
1.7929025,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.79311875,I2C,C,(0x43),+,ACK,,,
1.79337125,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.7935875,I2C,'255',(0xFF),+,ACK,,,
1.79380375,I2C,q,(0x71),+,ACK,,,
1.79402,I2C,'255',(0xFF),+,ACK,,,
1.79423625,I2C,'4',(0x04),+,ACK,,,
1.7944525,I2C,'255',(0xFF),+,ACK,,,
1.79466875,I2C,Q,(0x51),+,NAK,,,
1.79504725,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.7952635,I2C,C,(0x43),+,ACK,,,
1.79551575,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.795732,I2C,'255',(0xFF),+,ACK,,,
1.79594825,I2C,c,(0x63),+,ACK,,,
1.7961645,I2C,'255',(0xFF),+,ACK,,,
1.79638075,I2C,'24',(0x18),+,ACK,,,
1.796597,I2C,'255',(0xFF),+,ACK,,,
1.79681325,I2C,f,(0x66),+,NAK,,,
1.79719175,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.797408,I2C,C,(0x43),+,ACK,,,
1.79766025,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.7978765,I2C,'255',(0xFF),+,ACK,,,
1.79809275,I2C,e,(0x65),+,ACK,,,
1.798309,I2C,'254',(0xFE),+,ACK,,,
1.79852525,I2C,'248',(0xF8),+,ACK,,,
1.7987415,I2C,'255',(0xFF),+,ACK,,,
1.79895775,I2C,M,(0x4D),+,NAK,,,
1.79933625,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.7995525,I2C,C,(0x43),+,ACK,,,
1.79980475,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.80002125,I2C,'255',(0xFF),+,ACK,,,
1.8002375,I2C,'131',(0x83),+,ACK,,,
1.8004535,I2C,'254',(0xFE),+,ACK,,,
1.80066975,I2C,'208',(0xD0),+,ACK,,,
1.80088625,I2C,'255',(0xFF),+,ACK,,,
1.8011025,I2C,g,(0x67),+,NAK,,,
1.801481,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.80169725,I2C,C,(0x43),+,ACK,,,
1.8019495,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.80216575,I2C,'255',(0xFF),+,ACK,,,
1.802382,I2C,~,(0x7E),+,ACK,,,
1.80259825,I2C,'254',(0xFE),+,ACK,,,
1.8028145,I2C,'229',(0xE5),+,ACK,,,
1.80303075,I2C,'255',(0xFF),+,ACK,,,
1.803247,I2C,e,(0x65),+,NAK,,,
1.8036255,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.80384175,I2C,C,(0x43),+,ACK,,,
1.804094,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.80431025,I2C,'255',(0xFF),+,ACK,,,
1.8045265,I2C,l,(0x6C),+,ACK,,,
1.80474275,I2C,'254',(0xFE),+,ACK,,,
1.804959,I2C,'208',(0xD0),+,ACK,,,
1.80517525,I2C,'255',(0xFF),+,ACK,,,
1.8053915,I2C,Z,(0x5A),+,NAK,,,
1.80576975,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.805986,I2C,C,(0x43),+,ACK,,,
1.8062385,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.80645475,I2C,'255',(0xFF),+,ACK,,,
1.806671,I2C,'132',(0x84),+,ACK,,,
1.80688725,I2C,'254',(0xFE),+,ACK,,,
1.80710375,I2C,'228',(0xE4),+,ACK,,,
1.80732,I2C,'255',(0xFF),+,ACK,,,
1.80753625,I2C,f,(0x66),+,NAK,,,
1.80791475,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.80813125,I2C,C,(0x43),+,ACK,,,
1.8083835,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.80859975,I2C,'255',(0xFF),+,ACK,,,
1.808816,I2C,Q,(0x51),+,ACK,,,
1.80903225,I2C,'254',(0xFE),+,ACK,,,
1.80924875,I2C,'242',(0xF2),+,ACK,,,
1.809465,I2C,'255',(0xFF),+,ACK,,,
1.80968125,I2C,g,(0x67),+,NAK,,,
1.81005975,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.810276,I2C,C,(0x43),+,ACK,,,
1.81052825,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8107445,I2C,'255',(0xFF),+,ACK,,,
1.8109605,I2C,x,(0x78),+,ACK,,,
1.81117675,I2C,'254',(0xFE),+,ACK,,,
1.811393,I2C,'232',(0xE8),+,ACK,,,
1.81160925,I2C,'255',(0xFF),+,ACK,,,
1.8118255,I2C,U,(0x55),+,NAK,,,
1.812204,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.81242025,I2C,C,(0x43),+,ACK,,,
1.8126725,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.81288875,I2C,'255',(0xFF),+,ACK,,,
1.813105,I2C,'127',(0x7F),+,ACK,,,
1.81332125,I2C,'254',(0xFE),+,ACK,,,
1.8135375,I2C,'246',(0xF6),+,ACK,,,
1.81375375,I2C,'255',(0xFF),+,ACK,,,
1.81397,I2C,c,(0x63),+,NAK,,,
1.8143485,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.81456475,I2C,C,(0x43),+,ACK,,,
1.814817,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.81503325,I2C,'255',(0xFF),+,ACK,,,
1.8152495,I2C,L,(0x4C),+,ACK,,,
1.815466,I2C,'254',(0xFE),+,ACK,,,
1.81568225,I2C,'215',(0xD7),+,ACK,,,
1.8158985,I2C,'255',(0xFF),+,ACK,,,
1.8161145,I2C,S,(0x53),+,NAK,,,
1.81649325,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8167095,I2C,C,(0x43),+,ACK,,,
1.81696175,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.817178,I2C,'255',(0xFF),+,ACK,,,
1.817394,I2C,i,(0x69),+,ACK,,,
1.8176105,I2C,'255',(0xFF),+,ACK,,,
1.81782675,I2C,\t,(0x09),+,ACK,,,
1.818043,I2C,'255',(0xFF),+,ACK,,,
1.81825925,I2C,k,(0x6B),+,NAK,,,
1.81863775,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.818854,I2C,C,(0x43),+,ACK,,,
1.81910625,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8193225,I2C,'255',(0xFF),+,ACK,,,
1.81953875,I2C,i,(0x69),+,ACK,,,
1.819755,I2C,'254',(0xFE),+,ACK,,,
1.81997125,I2C,'220',(0xDC),+,ACK,,,
1.8201875,I2C,'255',(0xFF),+,ACK,,,
1.82040375,I2C,w,(0x77),+,NAK,,,
1.82078225,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8209985,I2C,C,(0x43),+,ACK,,,
1.82125075,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.821467,I2C,'255',(0xFF),+,ACK,,,
1.82168325,I2C,s,(0x73),+,ACK,,,
1.8218995,I2C,'254',(0xFE),+,ACK,,,
1.82211575,I2C,'240',(0xF0),+,ACK,,,
1.822332,I2C,'255',(0xFF),+,ACK,,,
1.8225485,I2C,Y,(0x59),+,NAK,,,
1.822927,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.82314325,I2C,C,(0x43),+,ACK,,,
1.8233955,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.82361175,I2C,'255',(0xFF),+,ACK,,,
1.823828,I2C,f,(0x66),+,ACK,,,
1.82404425,I2C,'254',(0xFE),+,ACK,,,
1.8242605,I2C,'238',(0xEE),+,ACK,,,
1.82447675,I2C,'255',(0xFF),+,ACK,,,
1.824693,I2C,d,(0x64),+,NAK,,,
1.8250715,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.82528775,I2C,C,(0x43),+,ACK,,,
1.82554,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.82575625,I2C,'255',(0xFF),+,ACK,,,
1.8259725,I2C,f,(0x66),+,ACK,,,
1.82618875,I2C,'254',(0xFE),+,ACK,,,
1.826405,I2C,'200',(0xC8),+,ACK,,,
1.82662125,I2C,'255',(0xFF),+,ACK,,,
1.8268375,I2C,],(0x5D),+,NAK,,,
1.827216,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.82743225,I2C,C,(0x43),+,ACK,,,
1.8276845,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.82790075,I2C,'255',(0xFF),+,ACK,,,
1.828117,I2C,f,(0x66),+,ACK,,,
1.82833325,I2C,'254',(0xFE),+,ACK,,,
1.8285495,I2C,'240',(0xF0),+,ACK,,,
1.82876575,I2C,'255',(0xFF),+,ACK,,,
1.828982,I2C,l,(0x6C),+,NAK,,,
1.8293605,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.82957675,I2C,C,(0x43),+,ACK,,,
1.829829,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.83004525,I2C,'255',(0xFF),+,ACK,,,
1.8302615,I2C,u,(0x75),+,ACK,,,
1.83047775,I2C,'255',(0xFF),+,ACK,,,
1.830694,I2C,\r,(0x0D),+,ACK,,,
1.83091025,I2C,'255',(0xFF),+,ACK,,,
1.8311265,I2C,R,(0x52),+,NAK,,,
1.831505,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.831721,I2C,C,(0x43),+,ACK,,,
1.8319735,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.83218975,I2C,'255',(0xFF),+,ACK,,,
1.83240575,I2C,h,(0x68),+,ACK,,,
1.832622,I2C,'254',(0xFE),+,ACK,,,
1.83283825,I2C,'216',(0xD8),+,ACK,,,
1.83305475,I2C,'255',(0xFF),+,ACK,,,
1.833271,I2C,d,(0x64),+,NAK,,,
1.83364925,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8338655,I2C,C,(0x43),+,ACK,,,
1.83411775,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.834334,I2C,'255',(0xFF),+,ACK,,,
1.83455025,I2C,'139',(0x8B),+,ACK,,,
1.83476625,I2C,'254',(0xFE),+,ACK,,,
1.8349825,I2C,'226',(0xE2),+,ACK,,,
1.835199,I2C,'255',(0xFF),+,ACK,,,
1.835415,I2C,p,(0x70),+,NAK,,,
1.8357935,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.83600975,I2C,C,(0x43),+,ACK,,,
1.836262,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8364785,I2C,'255',(0xFF),+,ACK,,,
1.83669475,I2C,q,(0x71),+,ACK,,,
1.836911,I2C,'254',(0xFE),+,ACK,,,
1.83712725,I2C,'246',(0xF6),+,ACK,,,
1.8373435,I2C,'255',(0xFF),+,ACK,,,
1.83755975,I2C,h,(0x68),+,NAK,,,
1.837938,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.83815425,I2C,C,(0x43),+,ACK,,,
1.83840675,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.838623,I2C,'255',(0xFF),+,ACK,,,
1.838839,I2C,r,(0x72),+,ACK,,,
1.83905525,I2C,'254',(0xFE),+,ACK,,,
1.8392715,I2C,'225',(0xE1),+,ACK,,,
1.83948775,I2C,'255',(0xFF),+,ACK,,,
1.839704,I2C,q,(0x71),+,NAK,,,
1.8400825,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.84029875,I2C,C,(0x43),+,ACK,,,
1.840551,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.84076725,I2C,'255',(0xFF),+,ACK,,,
1.8409835,I2C,`,(0x60),+,ACK,,,
1.84119975,I2C,'254',(0xFE),+,ACK,,,
1.841416,I2C,'204',(0xCC),+,ACK,,,
1.84163225,I2C,'255',(0xFF),+,ACK,,,
1.8418485,I2C,O,(0x4F),+,NAK,,,
1.84222675,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.84244325,I2C,C,(0x43),+,ACK,,,
1.8426955,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8429115,I2C,'255',(0xFF),+,ACK,,,
1.84312775,I2C,z,(0x7A),+,ACK,,,
1.843344,I2C,'254',(0xFE),+,ACK,,,
1.84356025,I2C,'240',(0xF0),+,ACK,,,
1.8437765,I2C,'255',(0xFF),+,ACK,,,
1.84399275,I2C,l,(0x6C),+,NAK,,,
1.844371,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8445875,I2C,C,(0x43),+,ACK,,,
1.84483975,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.84505575,I2C,'255',(0xFF),+,ACK,,,
1.845272,I2C,},(0x7D),+,ACK,,,
1.84548825,I2C,'254',(0xFE),+,ACK,,,
1.8457045,I2C,'206',(0xCE),+,ACK,,,
1.84592075,I2C,'255',(0xFF),+,ACK,,,
1.846137,I2C,c,(0x63),+,NAK,,,
1.84651525,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.84673175,I2C,C,(0x43),+,ACK,,,
1.846984,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.84720025,I2C,'255',(0xFF),+,ACK,,,
1.8474165,I2C,'133',(0x85),+,ACK,,,
1.84763275,I2C,'254',(0xFE),+,ACK,,,
1.847849,I2C,'224',(0xE0),+,ACK,,,
1.84806525,I2C,'255',(0xFF),+,ACK,,,
1.8482815,I2C,O,(0x4F),+,NAK,,,
1.84865975,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.848876,I2C,C,(0x43),+,ACK,,,
1.84912825,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8493445,I2C,'255',(0xFF),+,ACK,,,
1.84956075,I2C,a,(0x61),+,ACK,,,
1.84977725,I2C,'254',(0xFE),+,ACK,,,
1.8499935,I2C,'245',(0xF5),+,ACK,,,
1.8502095,I2C,'255',(0xFF),+,ACK,,,
1.85042575,I2C,a,(0x61),+,NAK,,,
1.85080425,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8510205,I2C,C,(0x43),+,ACK,,,
1.85127275,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.851489,I2C,'255',(0xFF),+,ACK,,,
1.85170525,I2C,t,(0x74),+,ACK,,,
1.85192175,I2C,'254',(0xFE),+,ACK,,,
1.852138,I2C,'234',(0xEA),+,ACK,,,
1.85235425,I2C,'255',(0xFF),+,ACK,,,
1.85257025,I2C,[,(0x5B),+,NAK,,,
1.85294875,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.853165,I2C,C,(0x43),+,ACK,,,
1.85341725,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8536335,I2C,'255',(0xFF),+,ACK,,,
1.85384975,I2C,w,(0x77),+,ACK,,,
1.85406625,I2C,'254',(0xFE),+,ACK,,,
1.8542825,I2C,'229',(0xE5),+,ACK,,,
1.85449875,I2C,'255',(0xFF),+,ACK,,,
1.854715,I2C,I,(0x49),+,NAK,,,
1.8550935,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8553095,I2C,C,(0x43),+,ACK,,,
1.85556175,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.855778,I2C,'255',(0xFF),+,ACK,,,
1.85599425,I2C,[,(0x5B),+,ACK,,,
1.8562105,I2C,'254',(0xFE),+,ACK,,,
1.85642675,I2C,'255',(0xFF),+,ACK,,,
1.856643,I2C,'255',(0xFF),+,ACK,,,
1.85685925,I2C,V,(0x56),+,NAK,,,
1.85723775,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.857454,I2C,C,(0x43),+,ACK,,,
1.85770625,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8579225,I2C,'255',(0xFF),+,ACK,,,
1.85813875,I2C,'155',(0x9B),+,ACK,,,
1.858355,I2C,'254',(0xFE),+,ACK,,,
1.85857125,I2C,'230',(0xE6),+,ACK,,,
1.8587875,I2C,'255',(0xFF),+,ACK,,,
1.85900375,I2C,\,(0x5C),+,NAK,,,
1.85938225,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.85959825,I2C,C,(0x43),+,ACK,,,
1.8598505,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.86006675,I2C,'255',(0xFF),+,ACK,,,
1.860283,I2C,t,(0x74),+,ACK,,,
1.86049925,I2C,'254',(0xFE),+,ACK,,,
1.8607155,I2C,'247',(0xF7),+,ACK,,,
1.86093175,I2C,'255',(0xFF),+,ACK,,,
1.86114825,I2C,[,(0x5B),+,NAK,,,
1.8615265,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.86174275,I2C,C,(0x43),+,ACK,,,
1.861995,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.86221125,I2C,'255',(0xFF),+,ACK,,,
1.86242775,I2C,'130',(0x82),+,ACK,,,
1.86264375,I2C,'254',(0xFE),+,ACK,,,
1.86286,I2C,'240',(0xF0),+,ACK,,,
1.86307625,I2C,'255',(0xFF),+,ACK,,,
1.86329275,I2C,h,(0x68),+,NAK,,,
1.863671,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.86388725,I2C,C,(0x43),+,ACK,,,
1.8641395,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.86435575,I2C,'255',(0xFF),+,ACK,,,
1.864572,I2C,b,(0x62),+,ACK,,,
1.86478825,I2C,'254',(0xFE),+,ACK,,,
1.8650045,I2C,'222',(0xDE),+,ACK,,,
1.86522075,I2C,'255',(0xFF),+,ACK,,,
1.865437,I2C,V,(0x56),+,NAK,,,
1.8658155,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.86603175,I2C,C,(0x43),+,ACK,,,
1.866284,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.86650025,I2C,'255',(0xFF),+,ACK,,,
1.8667165,I2C,'128',(0x80),+,ACK,,,
1.86693275,I2C,'254',(0xFE),+,ACK,,,
1.867149,I2C,'241',(0xF1),+,ACK,,,
1.86736525,I2C,'255',(0xFF),+,ACK,,,
1.8675815,I2C,N,(0x4E),+,NAK,,,
1.86795975,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.868176,I2C,C,(0x43),+,ACK,,,
1.86842825,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8686445,I2C,'255',(0xFF),+,ACK,,,
1.86886075,I2C,F,(0x46),+,ACK,,,
1.869077,I2C,'254',(0xFE),+,ACK,,,
1.86929325,I2C,'226',(0xE2),+,ACK,,,
1.8695095,I2C,'255',(0xFF),+,ACK,,,
1.86972575,I2C,o,(0x6F),+,NAK,,,
1.87010425,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.87032075,I2C,C,(0x43),+,ACK,,,
1.870573,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.87078925,I2C,'255',(0xFF),+,ACK,,,
1.8710055,I2C,g,(0x67),+,ACK,,,
1.87122175,I2C,'254',(0xFE),+,ACK,,,
1.871438,I2C,'223',(0xDF),+,ACK,,,
1.8716545,I2C,'255',(0xFF),+,ACK,,,
1.87187075,I2C,o,(0x6F),+,NAK,,,
1.87224925,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.87246525,I2C,C,(0x43),+,ACK,,,
1.87271775,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.872934,I2C,'255',(0xFF),+,ACK,,,
1.87315025,I2C,g,(0x67),+,ACK,,,
1.8733665,I2C,'254',(0xFE),+,ACK,,,
1.87358275,I2C,'243',(0xF3),+,ACK,,,
1.873799,I2C,'255',(0xFF),+,ACK,,,
1.87401525,I2C,c,(0x63),+,NAK,,,
1.8743935,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.87460975,I2C,C,(0x43),+,ACK,,,
1.874862,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.87507825,I2C,'255',(0xFF),+,ACK,,,
1.8752945,I2C,t,(0x74),+,ACK,,,
1.87551075,I2C,'254',(0xFE),+,ACK,,,
1.87572725,I2C,'243',(0xF3),+,ACK,,,
1.8759435,I2C,'255',(0xFF),+,ACK,,,
1.87615975,I2C,g,(0x67),+,NAK,,,
1.876538,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8767545,I2C,C,(0x43),+,ACK,,,
1.87700675,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.877223,I2C,'255',(0xFF),+,ACK,,,
1.87743925,I2C,c,(0x63),+,ACK,,,
1.8776555,I2C,'254',(0xFE),+,ACK,,,
1.87787175,I2C,'240',(0xF0),+,ACK,,,
1.878088,I2C,'255',(0xFF),+,ACK,,,
1.878304,I2C,f,(0x66),+,NAK,,,
1.8786825,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.87889875,I2C,C,(0x43),+,ACK,,,
1.87915125,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8793675,I2C,'255',(0xFF),+,ACK,,,
1.8795835,I2C,z,(0x7A),+,ACK,,,
1.87979975,I2C,'254',(0xFE),+,ACK,,,
1.88001625,I2C,'219',(0xDB),+,ACK,,,
1.8802325,I2C,'255',(0xFF),+,ACK,,,
1.88044875,I2C,e,(0x65),+,NAK,,,
1.880827,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8810435,I2C,C,(0x43),+,ACK,,,
1.88129575,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.881512,I2C,'255',(0xFF),+,ACK,,,
1.881728,I2C,u,(0x75),+,ACK,,,
1.8819445,I2C,'255',(0xFF),+,ACK,,,
1.88216075,I2C,'0',(0x00),+,ACK,,,
1.882377,I2C,'255',(0xFF),+,ACK,,,
1.88259325,I2C,R,(0x52),+,NAK,,,
1.8829715,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.883188,I2C,C,(0x43),+,ACK,,,
1.88344025,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8836565,I2C,'255',(0xFF),+,ACK,,,
1.88387275,I2C,s,(0x73),+,ACK,,,
1.88408925,I2C,'254',(0xFE),+,ACK,,,
1.8843055,I2C,'228',(0xE4),+,ACK,,,
1.88452175,I2C,'255',(0xFF),+,ACK,,,
1.884738,I2C,s,(0x73),+,NAK,,,
1.8851165,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.88533275,I2C,C,(0x43),+,ACK,,,
1.88558525,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8858015,I2C,'255',(0xFF),+,ACK,,,
1.88601775,I2C,~,(0x7E),+,ACK,,,
1.886234,I2C,'254',(0xFE),+,ACK,,,
1.88645025,I2C,'240',(0xF0),+,ACK,,,
1.8866665,I2C,'255',(0xFF),+,ACK,,,
1.88688275,I2C,g,(0x67),+,NAK,,,
1.88726125,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8874775,I2C,C,(0x43),+,ACK,,,
1.88772975,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.887946,I2C,'255',(0xFF),+,ACK,,,
1.888162,I2C,j,(0x6A),+,ACK,,,
1.8883785,I2C,'254',(0xFE),+,ACK,,,
1.8885945,I2C,'240',(0xF0),+,ACK,,,
1.88881075,I2C,'255',(0xFF),+,ACK,,,
1.889027,I2C,i,(0x69),+,NAK,,,
1.8894055,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.88962175,I2C,C,(0x43),+,ACK,,,
1.889874,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.89009025,I2C,'255',(0xFF),+,ACK,,,
1.89030675,I2C,'128',(0x80),+,ACK,,,
1.890523,I2C,'254',(0xFE),+,ACK,,,
1.89073925,I2C,'196',(0xC4),+,ACK,,,
1.8909555,I2C,'255',(0xFF),+,ACK,,,
1.89117175,I2C,^,(0x5E),+,NAK,,,
1.89155,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.89176625,I2C,C,(0x43),+,ACK,,,
1.8920185,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.89223475,I2C,'255',(0xFF),+,ACK,,,
1.892451,I2C,s,(0x73),+,ACK,,,
1.89266725,I2C,'254',(0xFE),+,ACK,,,
1.8928835,I2C,'196',(0xC4),+,ACK,,,
1.89309975,I2C,'255',(0xFF),+,ACK,,,
1.893316,I2C,n,(0x6E),+,NAK,,,
1.8936945,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.89391075,I2C,C,(0x43),+,ACK,,,
1.894163,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.89437925,I2C,'255',(0xFF),+,ACK,,,
1.8945955,I2C,`,(0x60),+,ACK,,,
1.89481175,I2C,'254',(0xFE),+,ACK,,,
1.895028,I2C,'231',(0xE7),+,ACK,,,
1.89524425,I2C,'255',(0xFF),+,ACK,,,
1.8954605,I2C,z,(0x7A),+,NAK,,,
1.895839,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.896055,I2C,C,(0x43),+,ACK,,,
1.8963075,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.8965235,I2C,'255',(0xFF),+,ACK,,,
1.89674,I2C,U,(0x55),+,ACK,,,
1.89695625,I2C,'255',(0xFF),+,ACK,,,
1.89717225,I2C,'3',(0x03),+,ACK,,,
1.8973885,I2C,'255',(0xFF),+,ACK,,,
1.897605,I2C,k,(0x6B),+,NAK,,,
1.89798325,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.8981995,I2C,C,(0x43),+,ACK,,,
1.898452,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
1.89866825,I2C,'255',(0xFF),+,ACK,,,
1.8988845,I2C,n,(0x6E),+,ACK,,,
1.89910075,I2C,'254',(0xFE),+,ACK,,,
1.899317,I2C,'205',(0xCD),+,ACK,,,
1.89953325,I2C,'255',(0xFF),+,ACK,,,
1.8997495,I2C,Z,(0x5A),+,NAK,,,
1.900128,I2C,Setup,Write,to,['208',(0xD0)],+,ACK
1.90034425,I2C,C,(0x43),+,ACK,,,
1.9005965,I2C,Setup,Read,to,['209',(0xD1)],+,ACK
